Country	Source Company IDs	City	Tamr ID	mockid	Enriched Phone Number - National Format	Full Address	Entity ID	Alternative Names	Enriched Phone Number - Carrier	Enriched Full Address	Enriched Phone Type	Phone	Google Lookup	Company Name	Address Line 1	Enriched Phone Number - Is Valid?	Address Line 2	Region	Postal Code
US	001U000000hJotgfcr	FORT WORTH	e63f1760-3877-3017-85f8-fb239cdf90f6	1	(817) 740-9767	1615 ROGERS RD, FORT WORTH, TX, 76107, US	e63f1760-3877-3017-85f8-fb239cdf90f6				Fixed Line	8177409767	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=MODULAR+MANAGEMENT+GROUP,+INC.	MODULAR MANAGEMENT GROUP, INC.	1615 ROGERS RD	TRUE	null	TX	76107
US	001U000000sMfKCPPn	CHICAGO	e7fcd435-2855-35c7-90c6-bf844a815ded	1	null	2154 W DIVISION ST STE 1, CHICAGO, IL, 60622, US	e7fcd435-2855-35c7-90c6-bf844a815ded		null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=MONIQUE+MELOCHE+GALLERY+INC.	MONIQUE MELOCHE GALLERY INC.	2154 W DIVISION ST STE 1	null	null	IL	60622
US	001U00000089Z25JIc	BLACK EAGLE	9b88fd38-6ac0-38bf-a7ea-d131647b4da7	1	null	2501 17TH ST N E, BLACK EAGLE, MT, 59414, US	9b88fd38-6ac0-38bf-a7ea-d131647b4da7	BULLHIDE LINERS	null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=MONTANA+ELASTOMERS,+INC.	MONTANA ELASTOMERS, INC.	2501 17TH ST N E	null	null	MT	59414
US	001U000000T9Ldg0Wo	PEMBROKE PINES	0b528015-9bd9-3275-bb33-48f815b0920e	1	(305) 975-4687	321 NW 190TH AVE, PEMBROKE PINES, FL, 33029, US	0b528015-9bd9-3275-bb33-48f815b0920e				Mobile	3059754687	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=MONTOYA,+JOSE+M	MONTOYA, JOSE M	321 NW 190TH AVE	TRUE	null	FL	33029
US	001U000000hMchAevS	UPPER MARLBORO	ed35037f-5a62-315f-a7d1-9e983e447155	1	null	1001 PRINCE GEORGES BLVD STE 500, UPPER MARLBORO, MD, 20774, US	ed35037f-5a62-315f-a7d1-9e983e447155		null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=MOON+LIGHTING+ELECTRIC+SERVICE,+INC.	MOON LIGHTING ELECTRIC SERVICE, INC.	1001 PRINCE GEORGES BLVD STE 500	null	null	MD	20774
US	001U000000AWcs2O1n	MC LEAN	0c6f8330-3ff3-3900-961c-dc48d1cbb206	1	null	7900 TYSONS ONE PL STE 300, MC LEAN, VA, 22102, US	0c6f8330-3ff3-3900-961c-dc48d1cbb206	MORGANFRANKLIN	null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=MORGANFRANKLIN+CONSULTING,+LLC	MORGANFRANKLIN CONSULTING, LLC	7900 TYSONS ONE PL STE 300	null	null	VA	22102
US	001U000000Q7hmVUvL	TALLAHASSEE, FL	de702c31-eb1c-3e13-aac7-2bd80d5fad29	1	null	1140 CAPITOL CIRCLE SOUTHEAST, TALLAHASSEE, FL, FL, 32308, US	de702c31-eb1c-3e13-aac7-2bd80d5fad29		null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=MORRIS+ALLEN+&+ASSOCIATES+INC	MORRIS ALLEN & ASSOCIATES INC	1140 CAPITOL CIRCLE SOUTHEAST	null	null	FL	32308
US	001U000000yIUArFnb	WHITE BEAR LAKE	1cbec785-f390-3a80-9d63-10841f29be0b	1	null	3765 WHITE BEAR AVENUE NORTH, WHITE BEAR LAKE, MN, 55110, US	1cbec785-f390-3a80-9d63-10841f29be0b		null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=MOSER,+CYNTHIA+F	MOSER, CYNTHIA F	3765 WHITE BEAR AVENUE NORTH	null	null	MN	55110
US	001U000000wpod2cR4	JUNEAU	f288ef26-3073-3836-b629-a96ed7790609	1	(541) 515-5149	4900 PHANE RD, JUNEAU, AK, 99801, US	f288ef26-3073-3836-b629-a96ed7790609				Mobile	5415155149	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=MOSHER,+STELLA	MOSHER, STELLA	4900 PHANE RD	TRUE	null	AK	99801
US	001U000000Q5RMxL2c	ARLINGTON	40c70465-e3b0-3799-a2a0-86d53949126b	1	(703) 504-2117	2500 WILSON BOULEVARD STE 200, ARLINGTON, VA, 22201, US	40c70465-e3b0-3799-a2a0-86d53949126b				Fixed Line	7035042117	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=MOST+INVESTMENTS,+LLC	MOST INVESTMENTS, LLC	2500 WILSON BOULEVARD STE 200	TRUE	null	VA	22201
US	001U000000MS9kVmam	WESTFIELD	26ca7825-a626-3c51-98b8-64ec7e447800	1	(814) 367-2880	234 COOPER RD, WESTFIELD, PA, 16950, US	26ca7825-a626-3c51-98b8-64ec7e447800				Fixed Line	8143672880	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=MOUNTAIN+HOME+SERVICES	MOUNTAIN HOME SERVICES	234 COOPER RD	TRUE	null	PA	16950
US	001U000000BhSvykyO	DEMOREST, GA	55fbf938-9e33-31c3-9672-87eec4dce3d4	1	null	101 DEMOREST SQUARE DRIVE, DEMOREST, GA, GA, 30535, US	55fbf938-9e33-31c3-9672-87eec4dce3d4		null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=MOUNTAIN+TOWER,+LTD.	MOUNTAIN TOWER, LTD.	101 DEMOREST SQUARE DRIVE	null	null	GA	30535
US	001U000000JSwX872G	null	3f229370-6fe0-3591-904a-9cfa4696e3fd	1	(719) 574-7801	1250 PAONIA ST UNIT C, CO, 80918, US	3f229370-6fe0-3591-904a-9cfa4696e3fd				Fixed Line	7195747801	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=MOUNTAINS+STATE+DIESEL+INC	MOUNTAINS STATE DIESEL INC	1250 PAONIA ST UNIT C	TRUE	null	CO	80918
US	001U000000Jg8rdPxM	MEDFORD	8c3267f5-e642-339c-8903-ba56f0945fb8	1	null	ONE NATIONAL BOULEVARD, MEDFORD, NY, 11763, US	8c3267f5-e642-339c-8903-ba56f0945fb8		null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=MTK+ELECTRONICS,+INC.	MTK ELECTRONICS, INC.	ONE NATIONAL BOULEVARD	null	null	NY	11763
US	001U0000000gUvB2V9	BAYONNE	d7b5720b-7d31-3fe1-8cc9-5135d529cfe9	1	null	148 EAST FIFTH STREET, BAYONNE, NJ, 7002, US	d7b5720b-7d31-3fe1-8cc9-5135d529cfe9	ELDER & JENKS CO DIV	null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=MURALO+COMPANY,+INC.,+THE	MURALO COMPANY, INC., THE	148 EAST FIFTH STREET	null	null	NJ	7002
US	001U000000ltDaO9Lj	TOPEKA	d79b552d-5065-39e5-9cd6-013d3b133f78	1	null	1621 NW GAGE, TOPEKA, KS, 66618, US	d79b552d-5065-39e5-9cd6-013d3b133f78		null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=MURPHY+TRACTOR+&+EQUIPMENT+CO.,+INC.	MURPHY TRACTOR & EQUIPMENT CO., INC.	1621 NW GAGE	null	null	KS	66618
US	001U000000yxWQlZVu	NEVADA CITY	f412360f-7e8a-311a-8a6a-a97e942ebf3b	1	(510) 543-5028	11994 MARJON DR, NEVADA CITY, CA, 95959, US	f412360f-7e8a-311a-8a6a-a97e942ebf3b				Mobile	5105435028	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=MURPHY,+CAROLYN	MURPHY, CAROLYN	11994 MARJON DR	TRUE	null	CA	95959
US	001U000000bAoI7rv0	null	f22359cc-cc53-3460-b2a2-098c5982f735	1	null	18229 CLEAR CREEK ROAD, CA, 96001, US	f22359cc-cc53-3460-b2a2-098c5982f735		null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=MUSE+TRUCKING	MUSE TRUCKING	18229 CLEAR CREEK ROAD	null	null	CA	96001
US	001U000000oKBlkHE9	null	a83e12bf-0447-3665-9ad5-b655565df27e	1	null	610 N WEST STREET NO 408, VA, 22314, US	a83e12bf-0447-3665-9ad5-b655565df27e		null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=MUSEUM+OF+SCIENCE+FICTION	MUSEUM OF SCIENCE FICTION	610 N WEST STREET NO 408	null	null	VA	22314
US	001U000000febqM9Df	null	30a1b64a-4260-30a4-be4b-beafc248cf04	1	(240) 538-2906	39674 CECIL AVE, MD, 20650, US	30a1b64a-4260-30a4-be4b-beafc248cf04				Mobile	2405382906	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=MUSHROG+COMMUNICATES	MUSHROG COMMUNICATES	39674 CECIL AVE	TRUE	null	MD	20650
US	001U000000azzk7Sfr	BOISE	d5cc15a2-81a1-372b-9dd5-e7be7d2849cb	1	(208) 955-9301	3041 W PASADENA DR, BOISE, ID, 83705, US	d5cc15a2-81a1-372b-9dd5-e7be7d2849cb				Fixed Line	2089559301	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=MWI+VETERINARY+SUPPLY,+INC.	MWI VETERINARY SUPPLY, INC.	3041 W PASADENA DR	TRUE	null	ID	83705
US	001U000000DTexXOmF	SCARBOROUGH	a0f2d175-d009-348a-9930-a59825953d3e	1	(207) 883-3680	32 TENNEY LN, SCARBOROUGH, ME, 4074, US	a0f2d175-d009-348a-9930-a59825953d3e				Fixed Line	2078833680	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=MYERS+ASSOCIATES,+INC.	MYERS ASSOCIATES, INC.	32 TENNEY LN	TRUE	null	ME	4074
US	001U000000bf23TlbR	DUNN	fbf94518-fbd4-34d1-8248-dcaa52bfdd94	1	null	115 N WILSON AVENUE, DUNN, NC, 28334, US	fbf94518-fbd4-34d1-8248-dcaa52bfdd94		null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=MYERS+INVESTIGATIVE+AND+SECURITY+SERVICES,+INC.	MYERS INVESTIGATIVE AND SECURITY SERVICES, INC.	115 N WILSON AVENUE	null	null	NC	28334
US	001U000000dBobX04l	CORVALLIS	653ed1a5-8536-378d-8c8c-1a7747dc126b	1	(541) 224-2538	8874 NW CHAPARRAL DR, CORVALLIS, OR, 97330, US	653ed1a5-8536-378d-8c8c-1a7747dc126b				Mobile	5412242538	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=MYERS,+JAMES+R	MYERS, JAMES R	8874 NW CHAPARRAL DR	TRUE	null	OR	97330
US	001U000000QhUvnahF	null	da81dde2-d48f-3e6c-b852-e250b3376b66	1	null	105 LOCK ST STE 405, NJ, 7103, US	da81dde2-d48f-3e6c-b852-e250b3376b66		null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=MZM+CONSTRUCTION+CO,+INC	MZM CONSTRUCTION CO, INC	105 LOCK ST STE 405	null	null	NJ	7103
US	001U000000n4WPjQwT	ORANGE	086460e8-fffe-3c36-b54d-3f6e5f7e97f0	1	(714) 639-9295	1415 N BATAVIA ST, ORANGE, CA, 92867, US	086460e8-fffe-3c36-b54d-3f6e5f7e97f0				Fixed Line	7146399295	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=MZM+INCORPORATE	MZM INCORPORATE	1415 N BATAVIA ST	TRUE	null	CA	92867
US	001U00000078WvfcnG | 001U000000I6SKEdrZ	null	a1e352a8-3379-3b77-bce4-98b4e55d6f42	1	null	2603 PACIFIC HIGHWAY E, WA, 98424, US	a1e352a8-3379-3b77-bce4-98b4e55d6f42		null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=N+C+MACHINERY+CO	N C MACHINERY CO	2603 PACIFIC HIGHWAY E	null	null	WA	98424
US	001U000000aBN14yfI | 001U000000aUoM0U5k	null	9a725aa2-88e8-3c10-a2d9-97834ef717ec	1	(817) 220-2200	301 BONNIE BELLE LANE, TX, 76082, US	9a725aa2-88e8-3c10-a2d9-97834ef717ec	NAE CONTRACTING			Fixed Line	8172202200	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=N.A.E.+ENTERPRISES,+INC.	N.A.E. ENTERPRISES, INC.	301 BONNIE BELLE LANE	TRUE	null	TX	76082
US	001U00000014JzohTB	BATON ROUGE, LA	5128f932-3f7c-3852-9099-1e29cdb0bebc	1	null	11549 SUNBELT COURT, BATON ROUGE, LA, LA, 70809, US	5128f932-3f7c-3852-9099-1e29cdb0bebc		null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=NAHI+LLC	NAHI LLC	11549 SUNBELT COURT	null	null	LA	70809
US	001U000000uraHkqkV	BAKERSFIELD	48943308-1580-3965-ba96-df7c905916ca	1	null	24 STERLING ROAD, BAKERSFIELD, CA, 93307, US	48943308-1580-3965-ba96-df7c905916ca		null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=NANCY+PEAKER+JANITORIAL	NANCY PEAKER JANITORIAL	24 STERLING ROAD	null	null	CA	93307
US	001U0000008ROdTTkx	SYRACUSE	bafc8a56-67a2-3387-8ace-e74ccc30ded6	1	null	1732 ERIE BOULEVARD E, SYRACUSE, NY, 13210, US	bafc8a56-67a2-3387-8ace-e74ccc30ded6		null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=NATIONAL+AQUATIC+SERVICE+INC	NATIONAL AQUATIC SERVICE INC	1732 ERIE BOULEVARD E	null	null	NY	13210
US	001U000000YsaODBSu	MCKINNEY	19c29d34-5ee7-3c07-b7cf-4e8153646876	1	null	2108 ADAMS CT, MCKINNEY, TX, 75071, US	19c29d34-5ee7-3c07-b7cf-4e8153646876		null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=NATIONAL+ASSOCIATION+OF+CERTIFIED+FRAUD+EXAMINERS,+DALLAS+CHAPTER	NATIONAL ASSOCIATION OF CERTIFIED FRAUD EXAMINERS, DALLAS CHAPTER	2108 ADAMS CT	null	null	TX	75071
US	001U000000k08kxzIN	null	1ebb093c-8546-38ef-b0be-3f4c4fba02bf	1	(973) 635-8846	TWELVE RIVER ROAD, NJ, 7928, US	1ebb093c-8546-38ef-b0be-3f4c4fba02bf				Fixed Line	9736358846	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=NATIONAL+MANUFACTURING+CO.,+INC.	NATIONAL MANUFACTURING CO., INC.	TWELVE RIVER ROAD	TRUE	null	NJ	7928
US	001U000000LcOSVA6R	CHATSWORTH	4e08ddee-1941-3156-a662-cb15db8270fc	1	null	9350 DE SOTO AVENUE, CHATSWORTH, CA, 91311, US	4e08ddee-1941-3156-a662-cb15db8270fc		null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=NATIONAL+NOTARY+ASSOCIATION	NATIONAL NOTARY ASSOCIATION	9350 DE SOTO AVENUE	null	null	CA	91311
US	001U0000003nwA7Qly	GREAT RIVER	5b435cc8-057f-3a81-ab73-3d16d808043e	1	(631) 224-9141	3500 SUNRISE HIGHWAY STE 200 BLDG 200, GREAT RIVER, NY, 11739, US	5b435cc8-057f-3a81-ab73-3d16d808043e				Fixed Line	6312249141	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=NATIONAL+RESPONSE+CORPORATION	NATIONAL RESPONSE CORPORATION	3500 SUNRISE HIGHWAY STE 200 BLDG 200	TRUE	null	NY	11739
US	001U000000TBeZwIW5	GREAT FALLS	9c8de3f9-2814-39d0-a802-63c7eb747dea	1	null	1015 1ST AVE N STE 201, GREAT FALLS, MT, 59401, US	9c8de3f9-2814-39d0-a802-63c7eb747dea		null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=NATIONAL-GENERAL+SUPPLY,+INC.	NATIONAL-GENERAL SUPPLY, INC.	1015 1ST AVE N STE 201	null	null	MT	59401
US	001U000000CxDskJVv	null	b82537c3-f8d7-3bfb-a0b4-da0d8c130511	1	null	1200 MARKLEY STREET, PA, 19401, US	b82537c3-f8d7-3bfb-a0b4-da0d8c130511	NATIONWIDE COMPUTER	null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=NATIONWIDE+VALUE+COMPUTERS,+INC.	NATIONWIDE VALUE COMPUTERS, INC.	1200 MARKLEY STREET	null	null	PA	19401
US	001U000000aMuh0JWn	ROCHESTER	8d482147-3e57-39ed-a485-ed17073e42c6	1	(507) 288-8288	825 SOUTHERN WOODS PL SW, ROCHESTER, MN, 55902, US	8d482147-3e57-39ed-a485-ed17073e42c6				Fixed Line	5072888288	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=NAXOS+LLC	NAXOS LLC	825 SOUTHERN WOODS PL SW	TRUE	null	MN	55902
US	001U000000Or9RxiIk	PORTLAND	1e66e9f2-e1e6-3399-9c64-d5522c665293	1	null	13339 NE AIRPORT WAY STE 100, PORTLAND, OR, 97230, US	1e66e9f2-e1e6-3399-9c64-d5522c665293		null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=NDE+PROFESSIONALS,+INC.	NDE PROFESSIONALS, INC.	13339 NE AIRPORT WAY STE 100	null	null	OR	97230
US	001U000000COAh8iOv	TOPSFIELD	9626d068-7bd8-3d40-a602-844b0ee081e8	1	null	461 BOSTON STREET STE B 3, TOPSFIELD, MA, 1983, US	9626d068-7bd8-3d40-a602-844b0ee081e8	TRAINCASTERS	null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=NETCASTERS,+INC.	NETCASTERS, INC.	461 BOSTON STREET STE B 3	null	null	MA	1983
US	001U0000008qyLdJlH	ANNAPOLIS	916e5302-9220-3e6b-ad28-e99a399a61c1	1	null	201 DEFENSE HIGHWAY STE 200, ANNAPOLIS, MD, 21401, US	916e5302-9220-3e6b-ad28-e99a399a61c1	NMR CONSULTING	null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=NETWORK+MANAGEMENT+RESOURCES,+INC.	NETWORK MANAGEMENT RESOURCES, INC.	201 DEFENSE HIGHWAY STE 200	null	null	MD	21401
US	001U000000etKH4X5B	KNOXVILLE	430c2f45-4afb-382c-80e8-649a8333387d	1	(865) 675-2245	10915 LAKE RIDGE DRIVE, KNOXVILLE, TN, 37922, US	430c2f45-4afb-382c-80e8-649a8333387d				Fixed Line	8656752245	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=NEUROSCIENCE+ASSOCIATES	NEUROSCIENCE ASSOCIATES	10915 LAKE RIDGE DRIVE	TRUE	null	TN	37922
US	001U0000009cZ6iDfx	NEW YORK	eeb79e76-338c-3aac-bc25-2978686f7d21	1	(646) 395-9122	50 BROAD ST STE 1520, NEW YORK, NY, 10004, US	eeb79e76-338c-3aac-bc25-2978686f7d21	NACA			Fixed Line	6463959122	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=NEW+YORK+CITY+COALITION+AGAINST+HUNGER	NEW YORK CITY COALITION AGAINST HUNGER	50 BROAD ST STE 1520	TRUE	null	NY	10004
US	001U0000001dDVubqh | 001U0000002SyAsWjQ	HENDERSON, NV	6e0546f3-fa11-371f-80e0-16c6ad1c1996	1	(702) 567-4730	1610 LAKE LAS VEGAS PARKWAY, HENDERSON, NV, NV, 89011, US	6e0546f3-fa11-371f-80e0-16c6ad1c1996				Fixed Line	7025674730	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=NEWAGE+LAKE+LAS+VEGAS,+LLC	NEWAGE LAKE LAS VEGAS, LLC	1610 LAKE LAS VEGAS PARKWAY	TRUE	null	NV	89011
US	001U0000007Q6sRH7B	NORTH LAS VEGAS	64d256bf-ad5c-39bf-89e0-14054037b07a	1	(702) 642-5551	3433 RINGSTAR RD STE 1, NORTH LAS VEGAS, NV, 89030, US	64d256bf-ad5c-39bf-89e0-14054037b07a	NEWCOM TECHNOLOGIES			Fixed Line	7026425551	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=NEWCOM+TELEPHONE+COMPANY,+INC.	NEWCOM TELEPHONE COMPANY, INC.	3433 RINGSTAR RD STE 1	TRUE	null	NV	89030
US	001U0000003kCX9KUc	SAN FRANCISCO	688163e3-cbd7-3eba-ac60-1b69b00ed876	1	(415) 896-0300	201 MISSION ST STE 2000, SAN FRANCISCO, CA, 94105, US	688163e3-cbd7-3eba-ac60-1b69b00ed876	NEWCOMB ANDERSON MCCORMICK			Fixed Line	4158960300	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=NEWCOMB+ANDERSON+MCCORMICK,+INC.	NEWCOMB ANDERSON MCCORMICK, INC.	201 MISSION ST STE 2000	TRUE	null	CA	94105
US	001U000000dBUWntb0	CHICAGO	ab87b8ac-f78e-380c-83e1-28459691455f	1	(312) 373-3704	875 NORTH MICHIGAN AVE STE 3100, CHICAGO, IL, 60611, US	ab87b8ac-f78e-380c-83e1-28459691455f				Fixed Line	3123733704	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=NEXSTIM,+INC.	NEXSTIM, INC.	875 NORTH MICHIGAN AVE STE 3100	TRUE	null	IL	60611
US	001U000000NRgB8tJr	LYNDHURST	9eeae775-03d2-3070-97db-e78c483381ff	1	null	1275 VALLEY BROOK AV, LYNDHURST, NJ, 7071, US	9eeae775-03d2-3070-97db-e78c483381ff		null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=NICE+SYSTEMS+INCORPORATED	NICE SYSTEMS INCORPORATED	1275 VALLEY BROOK AV	null	null	NJ	7071
US	001U000000TZU9Y9CU	HYATTSVILLE	80ce01c1-3946-3d38-aac6-41e2ed9e648d	1	(720) 203-6861	6210 BELCREST RD #1311, HYATTSVILLE, MD, 20782, US	80ce01c1-3946-3d38-aac6-41e2ed9e648d				Mobile	7202036861	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=NICHOLAS+INDUSTRIAL+AND+MAINTENANCE+SERVICES,+INC	NICHOLAS INDUSTRIAL AND MAINTENANCE SERVICES, INC	6210 BELCREST RD #1311	TRUE	null	MD	20782
US	001U0000003DT1XOLI	LAKEWOOD	92061392-e9f1-3286-855f-2f3b5b8d2cf3	1	null	3595 S TELLER ST STE 310, LAKEWOOD, CO, 80235, US	92061392-e9f1-3286-855f-2f3b5b8d2cf3		null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=NICOLETTI-FLATER+ASSOCIATES	NICOLETTI-FLATER ASSOCIATES	3595 S TELLER ST STE 310	null	null	CO	80235
US	001U000000c5ez271p	STERLING	7cc90e00-e589-3778-b18b-e95e6866c5ec	1	null	43671 TRADE CENTER PLACE, #124, STERLING, VA, 20166, US	7cc90e00-e589-3778-b18b-e95e6866c5ec	NON-INTRUSIVE INSPECTION TECHNOLOGY	null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=NIITEK+INCORPORATED	NIITEK INCORPORATED	43671 TRADE CENTER PLACE, #124	null	null	VA	20166
US	001U000000PUtPal7k	STERLING, VA	6a330374-287b-3fb5-aaa9-d5b283374519	1	null	45640 WILLOW POND PLZ, STERLING, VA, VA, 20164, US	6a330374-287b-3fb5-aaa9-d5b283374519		null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=NIS+CORP	NIS CORP	45640 WILLOW POND PLZ	null	null	VA	20164
US	001U000000EdSzsA87	CHARLOTTESVILLE	89871953-0a91-3301-bd5a-4172fd692ea1	1	null	100 AVON ST, CHARLOTTESVILLE, VA, 22902, US	89871953-0a91-3301-bd5a-4172fd692ea1	NATIONAL OPTRONICS	null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=NO+ACQUISITION+CORP.	NO ACQUISITION CORP.	100 AVON ST	null	null	VA	22902
US	001U000000TXeRt6iK	ASHLAND	fc51f9c5-4a23-37f9-8375-7eb5e6391513	1	null	5310 HIGHWAY 66 # 44, ASHLAND, OR, 97520, US	fc51f9c5-4a23-37f9-8375-7eb5e6391513		null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=NORIE,+ROBERT	NORIE, ROBERT	5310 HIGHWAY 66 # 44	null	null	OR	97520
US	001U00000083flKuvC | 001U000000CO1COF1D | 001U000000uiz90JAO	OMAHA	485a6b9e-7d1f-3614-985f-7d60d4e24e7f	1	(402) 331-8920	8920 WASHINGTON CIR, OMAHA, NE, 68127, US	485a6b9e-7d1f-3614-985f-7d60d4e24e7f				Fixed Line	4023318920	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=NORM'S+DOOR+SERVICE,+INC.	NORM'S DOOR SERVICE, INC.	8920 WASHINGTON CIR	TRUE	null	NE	68127
US	001U000000oiujvuCY	GREAT NECK	6c8f1b5e-ccab-3e2f-98b4-805c21cf9870	1	null	236 EAST SHORE RD, GREAT NECK, NY, 11023, US	6c8f1b5e-ccab-3e2f-98b4-805c21cf9870	GREAT NECK WATER POLLUTION CONTROL	null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=NORTH+HEMPSTEAD,+TOWN+OF	NORTH HEMPSTEAD, TOWN OF	236 EAST SHORE RD	null	null	NY	11023
US	001U000000Okg8H2mA	KELLOGG	ca920a0a-acd0-3cc0-9ed3-a2ea5ce010a1	1	null	1176 BIG CREEK RD, KELLOGG, ID, 83837, US	ca920a0a-acd0-3cc0-9ed3-a2ea5ce010a1		null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=NORTH+WIND+CONSTRUCTION+SERVICES,+LLC	NORTH WIND CONSTRUCTION SERVICES, LLC	1176 BIG CREEK RD	null	null	ID	83837
